SN,ID,Year,Semester,,CourseNumber,CourseName,CourseType,Gender,Asignment,StudentsGrade,InstructorsGrade,Difference
1246,13B9,2016,Fall,2,192,,F2F,1,quiz1,100,90,-10
886,23A19,2016,Fall,2,320,,F2F,0,quiz2,100,90,-10
796,13B12,2016,Fall,2,320,,F2F,1,quiz3,100,90,-10
599,13B4,2016,Fall,2,320,,F2F,1,quiz3,100,90,-10
1149,13B4,2016,Fall,2,320,,F2F,1,quiz3,100,90,-10
821,13B28,2016,Fall,2,1101,,F2F,0,quiz4,100,90,-10
1103,23A12,2016,Fall,2,1101,,F2F,0,quiz4,100,90,-10
294,13A3,2016,Fall,2,1101,,F2F,0,quiz4,100,90,-10
65,13C7,2016,Fall,2,1101,,F2F,1,quiz4,100,90,-10
175,13C7,2016,Fall,2,1101,,F2F,1,quiz4,100,90,-10
285,13C7,2016,Fall,2,1120,,F2F,0,quiz5,100,90,-10
945,13C7,2016,Fall,2,1120,,F2F,0,quiz5,100,90,-10
748,13A8,2016,Fall,2,1120,,F2F,1,quiz5,100,90,-10
190,13B15,2016,Fall,2,1120,,F2F,1,quiz5,100,90,-10
520,13B15,2016,Fall,2,2204,,F2F,0,quiz6,100,90,-10
1070,13B15,2016,Fall,2,2204,,F2F,1,quiz6,100,90,-10
66,13A17,2016,Fall,2,2204,,F2F,0,quiz8,100,90,-10
396,13A17,2016,Fall,2,2204,,F2F,1,quiz8,100,90,-10
946,13A17,2016,Fall,2,2204,,F2F,1,quiz9,100,90,-10
606,13A6,2016,Fall,2,2204,,F2F,0,Test1,100,90,-10
1156,13A6,2016,Fall,2,2204,,F2F,0,test1,100,90,-10
1139,23A10,2016,Fall,2,192,,F2F,0,final,98,90,-8
618,13C9,2016,Fall,2,1113,Precalculus,F2F,1,Quiz2,97,90,-7
728,13C9,2016,Fall,2,1113,Precalculus,F2F,1,Quiz5,97,90,-7
1168,13C9,2016,Fall,2,1113,Precalculus,F2F,1,Test2,97,90,-7
67,13B16,2016,Fall,2,111,,F2F,1,exam1,96,90,-6
397,13B16,2016,Fall,2,191,,F2F,1,exam3,96,90,-6
947,13B16,2016,Fall,2,3650,Linear Algebra,F2F,1,Quiz2,95,90,-5
301,13A9,2016,Fall,2,3650,Linear Algebra,F2F,1,Quiz5,95,90,-5
727,13B16,2016,Fall,2,3650,Linear Algebra,F2F,1,Test2,95,90,-5
596,13B8,2016,Fall,2,3650,Linear Algebra,F2F,0,Final,95,90,-5
1146,13B8,2016,Fall,2,192,,F2F,1,final,93,90,-3
298,13A28,2016,Fall,2,192,,F2F,1,Final,93,90,-3
857,13B17,2016,Fall,2,3650,Linear Algebra,F2F,0,Quiz2,93,90,-3
68,13C9,2016,Fall,2,3650,Linear Algebra,F2F,0,Quiz5,93,90,-3
178,13C9,2016,Fall,2,3650,Linear Algebra,F2F,0,Test2,93,90,-3
288,13C9,2016,Fall,2,2204,,F2F,1,test2,92,90,-2
948,13C9,2016,Fall,2,3650,Linear Algebra,F2F,0,Quiz3,92,90,-2
1002,23A2,2016,Fall,2,192,,F2F,1,Final,91,90,-1
303,13B30,2016,Fall,2,192,CalculusII,F2F,0,Quiz3,90,90,0
588,23B7,2016,Fall,2,192,,F2F,1,final,90,90,0
69,13C8,2016,Fall,2,192,,F2F,1,Medterm I,90,90,0
179,13C8,2016,Fall,2,192,,F2F,0,MIDTERM I,90,90,0
289,13C8,2016,Fall,2,192,,F2F,0,MIDTERM I,90,90,0
949,13C8,2016,Fall,2,192,,F2F,0,Quiz 3,90,90,0
716,13A6,2016,Fall,2,192,,F2F,0,quiz1,90,90,0
1223,23B2,2016,Fall,2,192,,F2F,0,quiz1,90,90,0
185,13B1,2016,Fall,2,1101,,F2F,0,quiz4,90,90,0
515,13B1,2016,Fall,2,1101,,F2F,0,quiz4,90,90,0
1065,13B1,2016,Fall,2,1120,,F2F,0,quiz5,90,90,0
825,13D26,2016,Fall,2,1120,,F2F,0,quiz5,90,90,0
1265,13D26,2016,Fall,2,1120,,F2F,1,quiz5,90,90,0
735,13B1,2016,Fall,2,2204,,F2F,0,quiz6,90,90,0
865,13A22,2016,Fall,2,3650,Linear Algebra,F2F,1,Quiz2,90,90,0
673,23B2,2016,Fall,2,3650,Linear Algebra,F2F,1,Quiz2,90,90,0
807,23B4,2016,Fall,2,3650,Linear Algebra,F2F,1,Quiz2,90,90,0
70,13D28,2016,Fall,2,3650,Linear Algebra,F2F,1,Quiz5,90,90,0
180,13D28,2016,Fall,2,3650,Linear Algebra,F2F,1,Quiz5,90,90,0
400,13D28,2016,Fall,2,3650,Linear Algebra,F2F,1,Quiz5,90,90,0
510,13D28,2016,Fall,2,3650,Linear Algebra,F2F,1,Test2,90,90,0
1060,13D28,2016,Fall,2,3650,Linear Algebra,F2F,1,Test2,90,90,0
624,13A3,2016,Fall,2,3650,Linear Algebra,F2F,1,Test2,90,90,0
1174,13A3,2016,Fall,2,3650,Linear Algebra,F2F,1,Quiz3,89,90,1
849,13A1,2016,Fall,2,3650,Linear Algebra,F2F,1,Quiz7,89,90,1
297,13A13,2016,Fall,2,111,,F2F,1,exam2,88,90,2
950,13D28,2016,Fall,2,2470,,F2F,1,test3,88,90,2
841,13C31,2016,Fall,2,192,,F2F,0,Final,86,90,4
1281,13C31,2016,Fall,2,1111,College Algebra,F2F,0,Quiz8,85,90,5
1266,13A6,2016,Fall,2,1111,College Algebra,F2F,0,Final,85,90,5
714,13A27,2016,Fall,2,3650,Linear Algebra,F2F,0,Quiz3,85,90,5
638,13A8,2016,Fall,2,111,,F2F,1,exam1,81,90,9
1188,13A8,2016,Fall,2,192,CalculusII,F2F,0,Quiz7,80,90,10
839,13C8,2016,Fall,2,192,CalculusII,F2F,0,Quiz7,80,90,10
1279,13C8,2016,Fall,2,192,,F2F,1,Midterm II,80,90,10
1028,23B7,2016,Fall,2,192,,F2F,0,Quiz 1,80,90,10
295,13B1,2016,Fall,2,192,,F2F,1,quiz1,80,90,10
1247,23B4,2016,Fall,2,192,,F2F,1,quiz1,80,90,10
286,13A17,2016,Fall,2,320,,F2F,0,quiz4,80,90,10
616,13A17,2016,Fall,2,1101,,F2F,1,quiz4,80,90,10
1166,13A17,2016,Fall,2,1111,College Algebra,F2F,1,Quiz1,80,90,10
265,13B5,2016,Fall,2,1111,College Algebra,F2F,1,Quiz2,80,90,10
1201,23A18,2016,Fall,2,1111,College Algebra,F2F,1,Quiz3,80,90,10
290,13D28,2016,Fall,2,1111,College Algebra,F2F,1,Quiz4,80,90,10
620,13D28,2016,Fall,2,1111,College Algebra,F2F,1,Quiz5,80,90,10
730,13D28,2016,Fall,2,1111,College Algebra,F2F,1,Quiz6,80,90,10
1170,13D28,2016,Fall,2,1111,College Algebra,F2F,1,Quiz7,80,90,10
71,13C31,2016,Fall,2,1111,College Algebra,F2F,1,Test1,80,90,10
181,13C31,2016,Fall,2,1111,College Algebra,F2F,1,Test2,80,90,10
291,13C31,2016,Fall,2,1111,College Algebra,F2F,1,Test3,80,90,10
951,13C31,2016,Fall,2,1120,,F2F,0,quiz5,80,90,10
1234,13A26,2016,Fall,2,1120,,F2F,1,quiz5,80,90,10
1137,23B4,2016,Fall,2,1120,,F2F,1,quiz5,80,90,10
72,13C22,2016,Fall,2,2470,,F2F,1,test4,80,90,10
73,13C20,2016,Fall,2,3650,Linear Algebra,F2F,0,Quiz1,80,90,10
182,13C22,2016,Fall,2,3650,Linear Algebra,F2F,0,Quiz1,80,90,10
183,13C20,2016,Fall,2,3650,Linear Algebra,F2F,0,Quiz4,80,90,10
292,13C22,2016,Fall,2,3650,Linear Algebra,F2F,0,Quiz4,80,90,10
293,13C20,2016,Fall,2,3650,Linear Algebra,F2F,0,Test1,80,90,10
952,13C22,2016,Fall,2,3650,Linear Algebra,F2F,0,Test1,80,90,10
953,13C20,2016,Fall,2,111,,F2F,1,exam1,77,90,13
74,13A3,2016,Fall,2,1111,College Algebra,F2F,0,Quiz8,77,90,13
404,13A3,2016,Fall,2,1111,College Algebra,F2F,0,Final,77,90,13
954,13A3,2016,Fall,2,2470,,F2F,1,test4,76,90,14
307,13B17,2016,Fall,2,1101,,F2F,1,quiz4,75,90,15
299,13A1,2016,Fall,2,3650,Linear Algebra,F2F,0,Quiz8,74,90,16
1091,23A18,2016,Fall,2,192,CalculusII,F2F,0,Quiz1,70,90,20
801,13B2,2016,Fall,2,192,CalculusII,F2F,1,Quiz1,70,90,20
276,13A6,2016,Fall,2,192,CalculusII,F2F,1,Quiz7,70,90,20
856,13C6,2016,Fall,2,192,CalculusII,F2F,0,Quiz8,70,90,20
1296,13C6,2016,Fall,2,192,,F2F,1,Final,70,90,20
766,13B3,2016,Fall,2,192,,F2F,0,final,70,90,20
434,13C16,2016,Fall,2,192,,F2F,0,Quiz 3,70,90,20
544,13C16,2016,Fall,2,320,,F2F,0,quiz4,70,90,20
636,13C6,2016,Fall,2,1120,,F2F,1,quiz5,70,90,20
746,13C6,2016,Fall,2,1120,,F2F,1,quiz5,70,90,20
1094,13C16,2016,Fall,2,1113,Precalculus,F2F,1,Quiz8,68,90,22
1186,13C6,2016,Fall,2,192,,F2F,1,final,67,90,23
187,13A13,2016,Fall,2,192,,F2F,0,Quiz 1,60,90,30
517,13A13,2016,Fall,2,192,,F2F,0,Quiz 3,60,90,30
1067,13A13,2016,Fall,2,2204,,F2F,0,quiz6,60,90,30
395,13C7,2016,Fall,2,2204,,F2F,0,test1,60,90,30
505,13C7,2016,Fall,2,1111,College Algebra,F2F,0,Quiz6,54,90,36
1055,13C7,2016,Fall,2,1111,College Algebra,F2F,0,Quiz7,54,90,36
75,13B1,2016,Fall,2,1111,College Algebra,F2F,0,Test3,54,90,36
405,13B1,2016,Fall,2,192,CalculusII,F2F,0,Quiz8,50,90,40
955,13B1,2016,Fall,2,320,,F2F,1,quiz3,40,90,50
76,13B32,2016,Fall,2,2204,,F2F,1,quiz7,40,90,50
406,13B32,2016,Fall,2,192,,F2F,0,final,100,89,-11
956,13B32,2016,Fall,2,192,,F2F,0,Midterm I,100,89,-11
296,13B32,2016,Fall,2,192,,F2F,0,Quiz 2,100,89,-11
603,13B11,2016,Fall,2,192,,F2F,0,Quiz 2,100,89,-11
1153,13B11,2016,Fall,2,192,,F2F,1,Quiz 2,100,89,-11
327,23B8,2016,Fall,2,192,,F2F,0,Quiz1,100,89,-11
336,23A19,2016,Fall,2,192,,F2F,0,Quiz1,100,89,-11
337,23B13,2016,Fall,2,192,,F2F,1,Quiz1,100,89,-11
339,23A3,2016,Fall,2,192,,F2F,1,Quiz1,100,89,-11
341,23A14,2016,Fall,2,192,,F2F,1,final,97,89,-8
369,23A10,2016,Fall,2,1113,Precalculus,F2F,0,Quiz6,95,89,-6
783,23B2,2016,Fall,2,1113,Precalculus,F2F,0,Test3,95,89,-6
211,23A18,2016,Fall,2,3650,Linear Algebra,F2F,1,Quiz3,94,89,-5
316,13A14,2016,Fall,2,3650,Linear Algebra,F2F,1,Quiz7,93,89,-4
317,13A19,2016,Fall,2,192,CalculusII,F2F,1,Test1,92,89,-3
811,13A18,2016,Fall,2,3650,Linear Algebra,F2F,1,Quiz3,91,89,-2
184,13A3,2016,Fall,2,111,,F2F,0,exam2,90,89,-1
514,13A3,2016,Fall,2,192,,F2F,1,Midterm II,90,89,-1
1064,13A3,2016,Fall,2,192,,F2F,0,Quiz 2,90,89,-1
747,13B17,2016,Fall,2,192,,F2F,0,Quiz1,90,89,-1
77,13A13,2016,Fall,2,192,,F2F,1,Quiz1,90,89,-1
407,13A13,2016,Fall,2,3650,Linear Algebra,F2F,1,Quiz3,90,89,-1
957,13A13,2016,Fall,2,192,,F2F,0,final,89,89,0
1110,23A8,2016,Fall,2,1113,Precalculus,F2F,0,Quiz7,88,89,1
300,13B15,2016,Fall,2,3650,Linear Algebra,F2F,1,Quiz1,88,89,1
980,23B16,2016,Fall,2,3650,Linear Algebra,F2F,1,Quiz4,88,89,1
607,23B11,2016,Fall,2,3650,Linear Algebra,F2F,1,Test1,88,89,1
1290,13B15,2016,Fall,2,111,,F2F,1,exam2 ,87,89,2
200,13A23,2016,Fall,2,111,,F2F,1,exam2 ,87,89,2
530,13A23,2016,Fall,2,3650,Linear Algebra,F2F,1,Quiz7,85,89,4
1080,13A23,2016,Fall,2,192,,F2F,1,Midterm I,84,89,5
113,23A12,2016,Fall,2,192,,F2F,0,final,82,89,7
204,13A25,2016,Fall,2,192,,F2F,0,MIDTERM I,80,89,9
534,13A25,2016,Fall,2,1111,College Algebra,F2F,0,Quiz8,80,89,9
1084,13A25,2016,Fall,2,1111,College Algebra,F2F,0,Final,80,89,9
118,23A7,2016,Fall,2,192,,F2F,0,Quiz 2,70,89,19
553,23A12,2016,Fall,2,1111,College Algebra,F2F,0,Quiz8,70,89,19
563,23B2,2016,Fall,2,1111,College Algebra,F2F,0,Test1,70,89,19
587,23B4,2016,Fall,2,1111,College Algebra,F2F,0,Final,70,89,19
772,23A5,2016,Fall,2,3650,Linear Algebra,F2F,0,Quiz2,70,89,19
1029,23A10,2016,Fall,2,3650,Linear Algebra,F2F,0,Quiz5,70,89,19
736,13B32,2016,Fall,2,3650,Linear Algebra,F2F,0,Test2,70,89,19
627,13A13,2016,Fall,2,1113,Precalculus,F2F,1,Quiz8,69,89,20
1177,13A13,2016,Fall,2,111,,F2F,0,exam2,100,88,-12
1272,13A21,2016,Fall,2,192,CalculusII,F2F,1,Test2,100,88,-12
866,13A14,2016,Fall,2,192,,F2F,1,final,100,88,-12
701,13A18,2016,Fall,2,192,,F2F,0,Final,100,88,-12
1105,23A15,2016,Fall,2,192,,F2F,1,Midterm I,100,88,-12
601,13B28,2016,Fall,2,192,,F2F,0,Midterm II,97,88,-9
1151,13B28,2016,Fall,2,3650,Linear Algebra,F2F,1,Quiz3,95,88,-7
1089,23B14,2016,Fall,2,3650,Linear Algebra,F2F,1,Final,95,88,-7
1232,13A30,2016,Fall,2,1111,College Algebra,F2F,1,Test1,93,88,-5
1102,23A5,2016,Fall,2,191,,F2F,1,exam3,91,88,-3
737,13A13,2016,Fall,2,192,CalculusII,F2F,0,Test2,90,88,-2
78,13A28,2016,Fall,2,3650,Linear Algebra,F2F,0,Final,90,88,-2
408,13A28,2016,Fall,2,1111,College Algebra,F2F,0,Quiz4,88,88,0
958,13A28,2016,Fall,2,1111,College Algebra,F2F,0,Quiz5,88,88,0
978,13D22,2016,Fall,2,1111,College Algebra,F2F,0,Test2,88,88,0
713,13B11,2016,Fall,2,1113,Precalculus,F2F,0,Quiz1,86,88,2
402,13C22,2016,Fall,2,1113,Precalculus,F2F,0,Quiz4,86,88,2
512,13C22,2016,Fall,2,1113,Precalculus,F2F,0,Test1,86,88,2
1062,13C22,2016,Fall,2,2470,,F2F,0,test4,86,88,2
979,23B14,2016,Fall,2,3650,Linear Algebra,F2F,1,Quiz6,86,88,2
1309,23B14,2016,Fall,2,3650,Linear Algebra,F2F,1,Test3,86,88,2
421,13C25,2016,Fall,2,192,CalculusII,F2F,1,Test2,85,88,3
531,13C25,2016,Fall,2,192,,F2F,1,final,85,88,3
1081,13C25,2016,Fall,2,1111,College Algebra,F2F,0,Quiz4,85,88,3
1138,23B7,2016,Fall,2,1111,College Algebra,F2F,0,Quiz5,85,88,3
935,13D26,2016,Fall,2,1111,College Algebra,F2F,0,Test2,85,88,3
625,13B1,2016,Fall,2,1113,Precalculus,F2F,0,Quiz7,85,88,3
1175,13B1,2016,Fall,2,191,,F2F,1,final,80,88,8
1090,23B16,2016,Fall,2,192,,F2F,1,final,80,88,8
864,13A25,2016,Fall,2,192,,F2F,0,FINAL,80,88,8
818,13D21,2016,Fall,2,192,,F2F,1,MIDTERM I,80,88,8
1258,13D21,2016,Fall,2,1113,Precalculus,F2F,1,Quiz3,80,88,8
1287,13A13,2016,Fall,2,2222,,F2F,0,test3,80,88,8
652,13B10,2016,Fall,2,2222,,F2F,0,test3,80,88,8
1202,13B10,2016,Fall,2,2222,,F2F,1,test3,80,88,8
629,13A1,2016,Fall,2,192,CalculusII,F2F,0,Final,78,88,10
851,13A9,2016,Fall,2,2204,,F2F,1,test3,72,88,16
1179,13A1,2016,Fall,2,111,,F2F,1,exam1,70,88,18
197,13B17,2016,Fall,2,1111,College Algebra,F2F,0,Quiz3,39,88,49
527,13B17,2016,Fall,2,1111,College Algebra,F2F,0,Quiz6,39,88,49
1077,13B17,2016,Fall,2,1111,College Algebra,F2F,0,Quiz7,39,88,49
79,13A1,2016,Fall,2,1111,College Algebra,F2F,0,Test3,39,88,49
409,13A1,2016,Fall,2,192,,F2F,0,Midterm III,100,87,-13
959,13A1,2016,Fall,2,191,,F2F,0,exam3,95,87,-8
722,13A21,2016,Fall,2,192,,F2F,0,Final,93,87,-6
1267,23B11,2016,Fall,2,3650,Linear Algebra,F2F,0,Quiz7,93,87,-6
641,13C25,2016,Fall,2,3650,Linear Algebra,F2F,1,Quiz1,92,87,-5
751,13C25,2016,Fall,2,3650,Linear Algebra,F2F,1,Quiz4,92,87,-5
1191,13C25,2016,Fall,2,3650,Linear Algebra,F2F,1,Test1,92,87,-5
1310,23B16,2016,Fall,2,192,,F2F,1,final,90,87,-3
228,23A7,2016,Fall,2,192,,F2F,0,Final,90,87,-3
367,23B4,2016,Fall,2,192,,F2F,1,final,90,87,-3
809,23A10,2016,Fall,2,192,,F2F,0,Midterm I,90,87,-3
635,13A10,2016,Fall,2,2470,,F2F,1,test3,90,87,-3
1185,13A10,2016,Fall,2,3650,Linear Algebra,F2F,0,Quiz6,88,87,-1
189,13A1,2016,Fall,2,3650,Linear Algebra,F2F,0,Test3,88,87,-1
519,13A1,2016,Fall,2,192,,F2F,0,Final,87,87,0
1069,13A1,2016,Fall,2,192,,F2F,1,final,86,87,1
80,13B15,2016,Fall,2,3650,Linear Algebra,F2F,0,Quiz8,85,87,2
410,13B15,2016,Fall,2,111,,F2F,0,exam2,82,87,5
960,13B15,2016,Fall,2,2470,,F2F,0,test3,80,87,7
1003,23B2,2016,Fall,2,2470,,F2F,1,test3,80,87,7
1320,23A20,2016,Fall,2,1111,College Algebra,F2F,0,Quiz8,75,87,12
649,23B14,2016,Fall,2,1111,College Algebra,F2F,0,Final,75,87,12
879,13D13,2016,Fall,2,1111,College Algebra,F2F,0,Quiz1,73,87,14
1319,13D13,2016,Fall,2,1111,College Algebra,F2F,0,Quiz2,73,87,14
660,23A20,2016,Fall,2,1111,College Algebra,F2F,0,Quiz3,73,87,14
799,13B18,2016,Fall,2,1111,College Algebra,F2F,0,Test1,73,87,14
837,13B16,2016,Fall,2,191,,F2F,1,final,69,87,18
191,13A9,2016,Fall,2,1111,College Algebra,F2F,0,Quiz8,68,87,19
521,13A9,2016,Fall,2,1111,College Algebra,F2F,0,Final,68,87,19
1071,13A9,2016,Fall,2,111,,F2F,1,exam2,67,87,20
81,13A9,2016,Fall,2,1111,College Algebra,F2F,0,Test1,65,87,22
411,13A9,2016,Fall,2,2204,,F2F,1,test2,82,86.5,4.5
961,13A9,2016,Fall,2,192,,F2F,1,MIDTERM I,99,86,-13
631,13A9,2016,Fall,2,192,CalculusII,F2F,0,Test1,96,86,-10
1181,13A9,2016,Fall,2,3650,Linear Algebra,F2F,1,Quiz6,95,86,-9
741,13A9,2016,Fall,2,3650,Linear Algebra,F2F,0,Quiz6,95,86,-9
83,13B30,2016,Fall,2,3650,Linear Algebra,F2F,1,Test3,95,86,-9
326,13B3,2016,Fall,2,3650,Linear Algebra,F2F,0,Test3,95,86,-9
413,13B30,2016,Fall,2,1113,Precalculus,F2F,0,Quiz7,94,86,-8
963,13B30,2016,Fall,2,3650,Linear Algebra,F2F,1,Quiz7,94,86,-8
882,23A5,2016,Fall,2,1113,Precalculus,F2F,1,Quiz7,93,86,-7
82,13C1,2016,Fall,2,192,,F2F,0,final,91,86,-5
192,13C1,2016,Fall,2,3650,Linear Algebra,F2F,0,Quiz8,91,86,-5
302,13C1,2016,Fall,2,192,CalculusII,F2F,1,Final,90,86,-4
962,13C1,2016,Fall,2,192,,F2F,1,final,90,86,-4
1268,23B17,2016,Fall,2,192,,F2F,1,MIDTERM I,90,86,-4
1263,13B11,2016,Fall,2,1113,Precalculus,F2F,1,Quiz8,90,86,-4
855,13A10,2016,Fall,2,3650,Linear Algebra,F2F,1,Quiz3,90,86,-4
305,13A10,2016,Fall,2,3650,Linear Algebra,F2F,0,Quiz8,90,86,-4
840,13D28,2016,Fall,2,2470,,F2F,1,test3,89,86,-3
1280,13D28,2016,Fall,2,191,,F2F,1,exam3,88,86,-2
632,13C1,2016,Fall,2,192,,F2F,1,final,86,86,0
742,13C1,2016,Fall,2,192,,F2F,0,Final,85,86,1
1182,13C1,2016,Fall,2,3650,Linear Algebra,F2F,1,Quiz6,85,86,1
1291,13A9,2016,Fall,2,3650,Linear Algebra,F2F,1,Test3,85,86,1
84,13C3,2016,Fall,2,1111,College Algebra,F2F,0,Quiz6,83,86,3
194,13C3,2016,Fall,2,1111,College Algebra,F2F,0,Quiz7,83,86,3
304,13C3,2016,Fall,2,1111,College Algebra,F2F,0,Test3,83,86,3
964,13C3,2016,Fall,2,192,,F2F,0,Midterm II,82,86,4
85,13A10,2016,Fall,2,111,,F2F,1,exam2 ,81,86,5
415,13A10,2016,Fall,2,1111,College Algebra,F2F,0,Quiz6,80,86,6
965,13A10,2016,Fall,2,1111,College Algebra,F2F,0,Quiz7,80,86,6
1113,23B2,2016,Fall,2,1111,College Algebra,F2F,0,Quiz8,80,86,6
1133,23B5,2016,Fall,2,1111,College Algebra,F2F,1,Quiz8,80,86,6
612,13A21,2016,Fall,2,1111,College Algebra,F2F,0,Test3,80,86,6
1162,13A21,2016,Fall,2,1111,College Algebra,F2F,0,Final,80,86,6
399,13C8,2016,Fall,2,1111,College Algebra,F2F,1,Final,80,86,6
509,13C8,2016,Fall,2,2222,,F2F,0,test3,80,86,6
1059,13C8,2016,Fall,2,3650,Linear Algebra,F2F,1,Quiz8,80,86,6
86,13C6,2016,Fall,2,1111,College Algebra,F2F,0,Quiz4,70,86,16
196,13C6,2016,Fall,2,1111,College Algebra,F2F,0,Quiz5,70,86,16
306,13C6,2016,Fall,2,1111,College Algebra,F2F,0,Test2,70,86,16
966,13C6,2016,Fall,2,3650,Linear Algebra,F2F,1,Quiz6,64,86,22
1264,13A27,2016,Fall,2,3650,Linear Algebra,F2F,1,Test3,64,86,22
740,13B15,2016,Fall,2,3650,Linear Algebra,F2F,1,Quiz2,60,86,26
329,13D13,2016,Fall,2,3650,Linear Algebra,F2F,1,Quiz5,60,86,26
659,13D13,2016,Fall,2,3650,Linear Algebra,F2F,1,Test2,60,86,26
769,13D13,2016,Fall,2,192,CalculusII,F2F,1,Quiz8,100,85,-15
1209,13D13,2016,Fall,2,192,,F2F,1,Midterm II,100,85,-15
734,13A3,2016,Fall,2,1101,,F2F,1,quiz4,100,85,-15
798,13B22,2016,Fall,2,111,,F2F,1,exam2 ,98,85,-13
885,23A15,2016,Fall,2,192,CalculusII,F2F,1,Test1,95,85,-10
817,13A29,2016,Fall,2,2470,,F2F,0,test3,95,85,-10
87,13B17,2016,Fall,2,192,,F2F,0,final,93,85,-8
417,13B17,2016,Fall,2,192,,F2F,1,Medterm II,91,85,-6
967,13B17,2016,Fall,2,1111,College Algebra,F2F,0,Quiz1,90,85,-5
1317,23B8,2016,Fall,2,1111,College Algebra,F2F,0,Quiz2,90,85,-5
88,13A8,2016,Fall,2,1111,College Algebra,F2F,0,Quiz4,90,85,-5
418,13A8,2016,Fall,2,1111,College Algebra,F2F,0,Quiz5,90,85,-5
968,13A8,2016,Fall,2,1111,College Algebra,F2F,0,Test2,90,85,-5
205,13A22,2016,Fall,2,3650,Linear Algebra,F2F,0,Quiz1,90,85,-5
535,13A22,2016,Fall,2,3650,Linear Algebra,F2F,0,Quiz4,90,85,-5
1085,13A22,2016,Fall,2,3650,Linear Algebra,F2F,0,Test1,90,85,-5
1027,23B4,2016,Fall,2,3650,Linear Algebra,F2F,1,Final,90,85,-5
330,23A20,2016,Fall,2,1113,Precalculus,F2F,0,Quiz1,88,85,-3
444,23B10,2016,Fall,2,1113,Precalculus,F2F,0,Quiz4,88,85,-3
880,23A20,2016,Fall,2,1113,Precalculus,F2F,0,Test1,88,85,-3
206,13A14,2016,Fall,2,1113,Precalculus,F2F,1,Final,87,85,-2
536,13A14,2016,Fall,2,111,,F2F,1,exam2,86,85,-1
1086,13A14,2016,Fall,2,1113,Precalculus,F2F,0,Quiz3,86,85,-1
558,23A7,2016,Fall,2,192,,F2F,1,final,85,85,0
589,23A10,2016,Fall,2,1111,College Algebra,F2F,1,Quiz3,85,85,0
654,13C16,2016,Fall,2,1111,College Algebra,F2F,1,Quiz6,85,85,0
764,13C16,2016,Fall,2,1111,College Algebra,F2F,1,Quiz7,85,85,0
1204,13C16,2016,Fall,2,1111,College Algebra,F2F,1,Test3,85,85,0
623,13C20,2016,Fall,2,192,,F2F,0,Final,84,85,1
733,13C20,2016,Fall,2,192,,F2F,0,final,82,85,3
1173,13C20,2016,Fall,2,192,CalculusII,F2F,0,Quiz7,80,85,5
195,13A10,2016,Fall,2,192,,F2F,0,Medterm I,80,85,5
525,13A10,2016,Fall,2,2470,,F2F,0,test3,80,85,5
1075,13A10,2016,Fall,2,2470,,F2F,1,test3,80,85,5
308,13A8,2016,Fall,2,3650,Linear Algebra,F2F,1,Quiz1,80,85,5
310,13A23,2016,Fall,2,3650,Linear Algebra,F2F,1,Quiz2,80,85,5
89,13C30,2016,Fall,2,3650,Linear Algebra,F2F,1,Quiz4,80,85,5
199,13C30,2016,Fall,2,3650,Linear Algebra,F2F,1,Quiz5,80,85,5
309,13C30,2016,Fall,2,3650,Linear Algebra,F2F,1,Test1,80,85,5
969,13C30,2016,Fall,2,3650,Linear Algebra,F2F,1,Test2,80,85,5
555,23A15,2016,Fall,2,3650,Linear Algebra,F2F,1,Quiz8,78,85,7
828,23B17,2016,Fall,2,3650,Linear Algebra,F2F,1,Quiz1,75,85,10
852,13C1,2016,Fall,2,3650,Linear Algebra,F2F,1,Quiz3,75,85,10
1292,13C1,2016,Fall,2,3650,Linear Algebra,F2F,1,Quiz4,75,85,10
650,23B16,2016,Fall,2,3650,Linear Algebra,F2F,1,Test1,75,85,10
626,13B32,2016,Fall,2,192,CalculusII,F2F,1,Test3,71,85,14
1176,13B32,2016,Fall,2,2470,,F2F,1,test4,68,85,17
823,13B11,2016,Fall,2,192,CalculusII,F2F,1,Test3,45,85,40
1100,23A20,2016,Fall,2,3650,Linear Algebra,F2F,1,Final,80,84.5,4.5
315,13A22,2016,Fall,2,111,,F2F,0,exam2,100,84,-16
785,13A11,2016,Fall,2,2204,,F2F,1,Test1,100,84,-16
1251,13A18,2016,Fall,2,192,CalculusII,F2F,0,Final,98,84,-14
1293,13B30,2016,Fall,2,191,,F2F,0,exam3,95,84,-11
1311,23A18,2016,Fall,2,3650,Linear Algebra,F2F,1,Quiz1,93,84,-9
739,13A1,2016,Fall,2,3650,Linear Algebra,F2F,1,Quiz4,93,84,-9
890,23A8,2016,Fall,2,3650,Linear Algebra,F2F,1,Quiz6,93,84,-9
834,13C32,2016,Fall,2,3650,Linear Algebra,F2F,1,Test1,93,84,-9
1274,13C32,2016,Fall,2,3650,Linear Algebra,F2F,1,Test3,93,84,-9
416,13C6,2016,Fall,2,192,,F2F,1,final,91,84,-7
526,13C6,2016,Fall,2,111,,F2F,1,exam2,90,84,-6
1076,13C6,2016,Fall,2,192,,F2F,0,Final,90,84,-6
90,13A23,2016,Fall,2,192,,F2F,0,FINAL,90,84,-6
420,13A23,2016,Fall,2,192,,F2F,0,Midterm II,90,84,-6
970,13A23,2016,Fall,2,3650,Linear Algebra,F2F,1,Quiz6,90,84,-6
